Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-November-2024,1004.10,1013.25,991.50,993.70,1001.865514473249279879,232947,12262,233381566.00,113710,48.81,21.75,-10.40
27-November-2024,1014.30,1014.30,994.50,1002.15,1001.758838622042787608,53006,4240,53099229.00,17388,32.80,19.80,-12.15
26-November-2024,1007.60,1017.75,997.70,1009.50,1007.038458234546266707,116412,4749,117231361.00,29318,25.18,20.05,1.90
25-November-2024,1021.00,1022.00,997.60,1003.90,1006.220180144486230353,312971,14406,314917736.00,89395,28.56,24.40,-17.10
22-November-2024,983.90,1002.10,980.60,998.25,994.435052116488872599,155517,11808,154651556.00,52499,33.76,21.50,14.35
21-November-2024,1003.95,1003.95,967.00,981.70,976.910270596519464842,129233,5682,126249045.00,39034,30.20,36.95,-22.25
19-November-2024,1014.50,1031.90,998.00,1000.15,1014.129935342529493306,103159,6551,104616630.00,34634,33.57,33.90,-14.35
18-November-2024,1019.40,1019.40,1000.10,1004.80,1005.315410945518100141,179087,11438,180038921.00,44881,25.06,19.30,-14.60
14-November-2024,1049.55,1049.55,1015.10,1017.10,1023.726258092950210121,161097,10844,164919229.00,46433,28.82,34.45,-32.45
13-November-2024,1050.85,1067.25,1032.00,1037.05,1050.580744267702292919,75188,3807,78991065.00,25323,33.68,35.25,-13.80
12-November-2024,1061.05,1065.40,1051.70,1059.05,1058.397954950337994484,81954,4825,86739946.00,39963,48.76,13.70,-2.00
11-November-2024,1056.45,1067.50,1038.70,1061.05,1057.103146752874312381,575355,28483,608209581.00,59147,10.28,28.80,4.60
8-November-2024,1070.85,1070.85,1048.50,1054.30,1054.082554986441699307,92932,4951,97958000.00,40489,43.57,22.35,-16.55
7-November-2024,1088.95,1088.95,1051.30,1057.00,1064.489176382098533283,66475,3887,70761918.00,28204,42.43,37.65,-31.95
6-November-2024,1090.25,1100.40,1068.55,1077.60,1072.034052976596656401,1299857,6076,1393490968.00,1190269,91.57,31.85,-12.65
5-November-2024,1063.50,1092.45,1061.30,1090.00,1080.573034788649601881,93565,4479,101103816.00,28612,30.58,31.15,26.50
4-November-2024,1067.00,1070.35,1054.35,1063.55,1064.316057642514032654,168001,8885,178806162.00,67199,40.00,16.00,-3.45
1-November-2024,1061.05,1069.80,1060.00,1062.55,1064.653305769304391102,52242,4769,55619618.00,31094,59.52,9.80,1.50
31-October-2024,1056.95,1066.75,1044.30,1055.75,1054.913997460444032260,230749,11443,243420350.00,65491,28.38,22.45,-1.20
30-October-2024,1036.25,1069.45,1030.55,1057.00,1054.511106443157141082,338002,13751,356426863.00,127866,37.83,38.90,20.75
29-October-2024,1059.90,1059.90,1018.50,1038.25,1034.471849682163779134,160460,7239,165991353.00,36340,22.65,41.40,-21.65
28-October-2024,1053.00,1084.65,1030.90,1054.40,1058.417546103826884127,506574,23027,536166810.00,79254,15.64,53.75,1.40
25-October-2024,1199.95,1199.95,1025.30,1041.55,1066.906231264641242776,2485274,73229,2651554317.00,1008328,40.57,174.65,-158.40
24-October-2024,1270.65,1285.65,1259.00,1278.90,1274.814085457051526437,68198,2564,86939771.00,32312,47.38,26.65,8.25
23-October-2024,1277.00,1284.95,1267.00,1272.15,1277.898909287813934299,77564,3316,99118951.00,32116,41.41,17.95,-4.85
22-October-2024,1314.75,1314.75,1272.00,1274.30,1288.755740010322311819,211193,6931,272176191.00,170078,80.53,42.75,-40.45
21-October-2024,1359.95,1359.95,1299.70,1308.00,1307.673412758256673201,497325,22098,650338680.00,219323,44.10,60.25,-51.95
18-October-2024,1340.00,1354.20,1330.70,1346.55,1344.212852538275584206,74460,3709,100090089.00,38045,51.09,23.50,6.55
17-October-2024,1355.00,1355.00,1337.50,1347.40,1343.131509767705493173,204654,6323,274877236.00,182219,89.04,17.50,-7.60
16-October-2024,1350.15,1356.00,1341.20,1346.00,1346.936653491436100131,18975,1639,25558123.00,7972,42.01,14.80,-4.15
15-October-2024,1371.20,1374.10,1349.70,1360.05,1359.593892124790552940,50132,3578,68159161.00,19098,38.10,24.40,-11.15
14-October-2024,1350.05,1372.15,1348.55,1370.60,1368.606174754717915287,242374,10034,331714553.00,73831,30.46,23.60,20.55
11-October-2024,1361.40,1370.95,1339.15,1347.70,1347.709846205780438646,100719,8450,135739988.00,23395,23.23,31.80,-13.70
10-October-2024,1346.35,1361.55,1345.00,1356.50,1353.904543559816590245,21591,1386,29232153.00,6177,28.61,16.55,10.15
9-October-2024,1365.05,1371.70,1336.00,1341.30,1353.867102598229269139,86405,5876,116980887.00,37754,43.69,35.70,-23.75
8-October-2024,1351.05,1370.15,1343.80,1359.55,1359.179106607678036249,21021,1617,28571304.00,5657,26.91,26.35,8.50
7-October-2024,1389.00,1393.20,1337.45,1349.30,1359.773510459688538582,319847,16553,434919478.00,47276,14.78,55.75,-39.70
4-October-2024,1387.00,1411.00,1380.50,1382.90,1392.552891472449868551,129709,10857,180626643.00,22351,17.23,30.50,-4.10
3-October-2024,1408.15,1412.45,1382.10,1387.30,1396.385564881727187037,44558,3865,62220148.00,16635,37.33,30.35,-20.85
1-October-2024,1452.00,1452.00,1405.00,1409.15,1420.477541697518856440,79681,5768,113185071.00,38102,47.82,47.00,-42.85
30-September-2024,1469.70,1472.15,1437.10,1448.00,1448.091670496910270159,156648,9911,226840664.00,27334,17.45,35.05,-21.70
27-September-2024,1453.30,1481.00,1453.30,1462.45,1468.666175132557336930,31873,2147,46810797.00,12797,40.15,27.70,9.15
26-September-2024,1444.95,1457.00,1438.00,1452.40,1448.430663620867588909,86239,4748,124911212.00,62955,73.00,19.00,7.45
25-September-2024,1450.05,1453.60,1432.25,1440.10,1440.493204369215375635,23986,1573,34551670.00,7129,29.72,21.35,-9.95
24-September-2024,1466.60,1472.00,1445.45,1447.75,1453.802706067510746752,42571,3396,61889835.00,18764,44.08,26.55,-18.85
23-September-2024,1495.00,1495.00,1453.00,1465.35,1466.551325696540005273,170665,7978,250288982.00,57094,33.45,42.00,-29.65
20-September-2024,1495.25,1495.25,1473.65,1479.20,1482.969545719324284426,250638,12994,371688521.00,69488,27.72,21.60,-16.05
19-September-2024,1498.70,1498.70,1475.80,1484.10,1489.047626310772163965,52450,2909,78100548.00,25193,48.03,22.90,-14.60
18-September-2024,1472.45,1488.45,1461.70,1479.60,1480.302489267993532920,143496,8199,212417486.00,88006,61.33,26.75,7.15
17-September-2024,1476.05,1481.05,1462.00,1467.45,1470.325294237171571922,63979,4414,94069942.00,32656,51.04,19.05,-8.60
16-September-2024,1473.15,1473.85,1461.00,1470.20,1469.688964474678760393,238140,11356,349991730.00,49073,20.61,12.85,-2.95
13-September-2024,1445.40,1470.50,1443.00,1464.05,1462.524882483660909507,167849,8623,245483339.00,31766,18.93,27.50,18.65
12-September-2024,1422.50,1446.05,1420.00,1443.05,1431.420126793661828156,132341,6079,189435571.00,74580,56.35,26.05,20.55
11-September-2024,1434.90,1438.50,1418.00,1422.05,1434.757410024785431901,97638,2541,140086844.00,84237,86.27,20.50,-12.85
10-September-2024,1433.40,1438.00,1421.80,1434.90,1432.094685940099833610,19232,1355,27542045.00,7798,40.55,16.20,1.50
