Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
18-November-2024,48.00,48.96,46.78,47.71,47.923948281418848465,105494,631,5055689.00,17999,17.06,2.18,-0.29
14-November-2024,48.89,48.89,47.22,47.42,47.833305578684429641,108090,1034,5170302.00,26282,24.31,1.67,-1.47
13-November-2024,49.57,50.60,46.80,47.21,48.159185913629255383,133008,1071,6405557.00,55770,41.93,3.80,-2.36
12-November-2024,52.89,52.89,50.26,50.52,51.336727834912952880,29754,441,1527473.00,9504,31.94,2.63,-2.37
11-November-2024,53.12,53.12,51.12,51.64,51.739640630729739640,46359,413,2398598.00,12604,27.19,2.00,-1.48
8-November-2024,54.50,54.50,51.95,52.08,52.721958925750394944,45576,438,2402856.00,16421,36.03,2.55,-2.42
7-November-2024,54.90,55.99,53.72,53.85,54.721535751832989718,73241,518,4007860.00,15102,20.62,2.27,-1.05
6-November-2024,52.96,54.50,52.96,54.25,53.660752583349580814,82064,935,4403616.00,49239,60.00,1.54,1.29
5-November-2024,52.03,53.40,51.70,52.96,52.716360794999198589,49912,412,2631179.00,16011,32.08,1.70,0.93
4-November-2024,52.72,53.61,51.53,51.90,52.095217200526546731,38743,425,2018325.00,18374,47.43,2.08,-0.82
1-November-2024,53.13,53.80,52.21,53.63,53.529027894780555522,84281,1282,4511480.00,73669,87.41,1.59,0.50
31-October-2024,52.47,53.42,51.21,52.09,52.358417871700109961,120951,819,6332803.00,24597,20.34,2.21,-0.38
30-October-2024,51.74,52.03,49.60,51.31,51.129629629629629629,93690,902,4790335.00,23871,25.48,2.43,-0.43
29-October-2024,47.82,50.20,47.82,49.88,49.599509437640102660,61562,554,3053445.00,14962,24.30,2.38,2.06
28-October-2024,47.61,49.28,47.30,48.60,48.407075264084507042,72704,613,3519388.00,18104,24.90,1.98,0.99
25-October-2024,50.69,50.69,47.20,47.60,48.157685119259522961,89888,733,4328798.00,26399,29.37,3.49,-3.09
24-October-2024,49.50,50.91,48.52,49.61,50.013499489695275178,116597,1220,5831424.00,48039,41.20,2.39,0.11
23-October-2024,48.15,49.94,47.05,49.51,48.911330004703498679,110556,1179,5407441.00,28159,25.47,2.89,1.36
22-October-2024,52.15,52.15,48.89,49.13,50.062678888446070794,193207,1907,9672460.00,88694,45.91,3.26,-3.02
21-October-2024,54.19,54.77,51.90,52.29,53.419530552366373261,78390,793,4187557.00,23311,29.74,2.87,-1.90
18-October-2024,51.50,53.91,51.07,52.93,52.732904484012676427,201003,1385,10599472.00,51857,25.80,2.84,1.43
17-October-2024,52.02,52.76,51.77,52.24,52.181846122323532424,19522,320,1018694.00,7264,37.21,0.99,0.22
16-October-2024,51.00,53.25,50.95,52.49,52.580045864901738802,68898,592,3622660.00,13066,18.96,2.30,1.49
15-October-2024,52.00,52.55,51.90,51.94,52.091331226048281070,35749,565,1862213.00,15886,44.44,0.65,-0.06
14-October-2024,50.51,52.80,50.51,52.29,52.276616636274372282,21387,312,1118040.00,7899,36.93,2.29,1.78
11-October-2024,52.24,52.52,51.90,52.10,52.148628638073148038,76311,685,3979514.00,35654,46.72,0.62,-0.14
10-October-2024,52.33,53.19,52.15,52.29,52.473805923685848972,33729,538,1769889.00,11887,35.24,1.04,-0.04
9-October-2024,53.09,53.27,52.12,52.32,52.641130220016767498,44133,327,2323211.00,22642,51.30,1.15,-0.77
8-October-2024,50.07,52.22,50.07,52.01,51.657879803275144571,74012,870,3823303.00,26915,36.37,2.15,1.94
7-October-2024,53.01,53.55,50.32,51.09,51.300541676772576602,61845,691,3172682.00,25857,41.81,3.23,-1.92
4-October-2024,54.39,54.39,52.60,52.89,53.349774765875054332,101228,717,5400491.00,32721,32.32,1.79,-1.50
3-October-2024,54.59,54.59,53.41,53.60,53.901292229365319066,185416,1594,9994162.00,96419,52.00,1.18,-0.99
1-October-2024,56.16,56.16,54.52,54.82,54.936912632296700364,33731,330,1853077.00,12224,36.24,1.64,-1.34
30-September-2024,56.90,56.90,54.97,55.06,55.237693714505727211,51945,558,2869322.00,27130,52.23,1.93,-1.84
27-September-2024,55.45,57.19,55.45,55.83,56.386085677453475688,121012,1193,6823393.00,53814,44.47,1.74,0.38
26-September-2024,55.61,57.81,55.12,55.92,56.403574049383481649,96753,775,5457215.00,21303,22.02,2.69,0.31
25-September-2024,55.10,56.09,55.10,55.68,55.664196820372635062,55604,752,3095152.00,25376,45.64,0.99,0.58
24-September-2024,57.63,57.91,55.50,55.88,56.474744289876275397,79289,734,4477826.00,15953,20.12,2.41,-1.75
23-September-2024,55.30,57.90,54.60,57.30,56.908426252192241476,310755,1976,17684578.00,101201,32.57,3.30,2.00
20-September-2024,55.19,55.19,53.94,54.21,54.257837928748800443,101079,1146,5484328.00,38038,37.63,1.25,-0.98
19-September-2024,56.78,56.78,53.57,54.11,54.602359495064817288,123501,1054,6743446.00,63437,51.37,3.21,-2.67
18-September-2024,56.00,56.44,55.06,55.91,55.810339044913339843,202746,2085,11315323.00,97600,48.14,1.38,-0.09
17-September-2024,56.40,56.81,55.37,55.95,56.216719496080354754,123353,1292,6934501.00,67789,54.96,1.44,-0.45
16-September-2024,56.55,57.55,56.40,57.02,56.871296209930665671,128652,1232,7316606.00,62682,48.72,1.15,0.47
13-September-2024,55.05,58.00,55.01,56.55,56.644817225838758137,199700,1585,11311970.00,48563,24.32,2.99,1.50
12-September-2024,55.20,55.90,54.50,54.93,54.885860457250042281,260164,1411,14279325.00,74440,28.61,1.40,-0.27
11-September-2024,55.71,56.24,54.50,54.76,55.368219227388195554,144471,1609,7999102.00,81275,56.26,1.74,-0.95
10-September-2024,56.01,57.00,55.55,55.71,56.292917451998957998,130518,979,7347239.00,35097,26.89,1.45,-0.30
