Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-September-2024,89.07,89.50,87.41,88.29,88.329301182942134636,337041,1789,29770596.00,133190,39.52,2.09,-0.78
25-September-2024,90.50,90.50,88.76,89.02,89.337694399286423340,347545,3102,31048869.00,180346,51.89,1.74,-1.48
24-September-2024,91.99,91.99,89.80,90.06,90.619586483418274920,248406,1672,22510449.00,108936,43.85,2.19,-1.93
23-September-2024,90.69,92.55,89.60,91.58,91.272119445657409083,845037,4301,77128318.00,318466,37.69,2.95,0.89
20-September-2024,89.27,89.82,88.26,89.23,89.066827261777606072,440030,3395,39192076.00,171644,39.01,1.56,-0.04
19-September-2024,90.11,90.97,86.75,88.28,88.278142187878905093,672167,5238,59337654.00,228373,33.98,4.22,-1.83
18-September-2024,91.38,91.84,89.55,89.83,90.639588291116139864,342475,1803,31041793.00,121259,35.41,2.29,-1.55
17-September-2024,93.50,93.54,90.84,91.33,91.841982723575844761,730591,4597,67098926.00,228695,31.30,2.70,-2.17
16-September-2024,95.09,95.09,92.36,93.61,93.396005882716313371,841788,6375,78619637.00,261283,31.04,2.73,-1.48
13-September-2024,89.39,95.99,89.15,94.94,93.727229612937462297,2783297,9087,260870717.00,546581,19.64,6.84,5.55
12-September-2024,87.99,88.46,86.50,87.94,87.595754545521983932,269606,1554,23616341.00,92425,34.28,1.96,-0.05
11-September-2024,89.46,89.46,86.57,86.84,87.736816482567599076,390279,2140,34241837.00,173841,44.54,2.89,-2.62
10-September-2024,88.14,89.27,87.81,88.52,88.413425944531518618,447894,3091,39599843.00,147803,33.00,1.46,0.38
