Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-November-2024,1132.50,1140.85,1127.95,1136.70,1136.155808977375780171,168713,7917,191684255.00,48470,28.73,12.90,4.20
28-November-2024,1150.00,1154.20,1129.30,1132.50,1146.717157824983433565,799810,7037,917155850.00,690116,86.28,24.90,-17.50
27-November-2024,1143.55,1155.35,1134.00,1150.30,1145.465706713780918727,56600,2126,64833359.00,16967,29.98,21.35,6.75
26-November-2024,1161.30,1161.30,1142.15,1143.90,1149.589102839271478506,32614,1545,37492699.00,13187,40.43,19.15,-17.40
25-November-2024,1155.30,1164.50,1142.85,1155.50,1148.795782540348379497,944028,10438,1084495385.00,634252,67.19,21.65,0.20
22-November-2024,1136.95,1148.00,1128.25,1143.00,1138.368279426903256288,319597,11801,363819087.00,91597,28.66,19.75,6.05
21-November-2024,1136.30,1152.00,1115.70,1139.10,1138.500252585284678473,201912,5994,229876863.00,51561,25.54,36.30,2.80
19-November-2024,1130.00,1138.85,1122.10,1135.00,1131.516095796138267332,127145,3012,143866614.00,26715,21.01,16.75,5.00
18-November-2024,1128.40,1136.30,1121.55,1126.15,1125.885026466944475729,177580,12095,199934663.00,47916,26.98,14.75,-2.25
14-November-2024,1136.05,1150.55,1132.00,1140.70,1140.864358246505507601,241666,12658,275708126.00,61163,25.31,18.55,4.65
13-November-2024,1150.30,1165.00,1135.05,1141.15,1150.243418082415441608,161693,7310,185986309.00,73812,45.65,29.95,-9.15
12-November-2024,1166.65,1187.00,1154.00,1158.50,1167.332826135961098766,124212,4961,144996745.00,56180,45.23,33.00,-8.15
11-November-2024,1156.00,1176.80,1142.85,1170.70,1166.387455009434511192,721818,28549,841919460.00,126168,17.48,33.95,14.70
8-November-2024,1159.45,1167.60,1151.40,1161.50,1160.952157160371300134,137032,5462,159087596.00,44241,32.29,16.20,2.05
7-November-2024,1170.00,1176.20,1151.05,1160.80,1158.670455641970781789,51817,3275,60038827.00,18040,34.81,25.15,-9.20
6-November-2024,1171.15,1183.35,1164.05,1167.10,1172.433239715046829233,82961,2944,97266234.00,33566,40.46,19.30,-4.05
5-November-2024,1141.70,1174.75,1133.60,1171.15,1155.342029445414081354,119747,5968,138348742.00,51507,43.01,41.15,29.45
4-November-2024,1174.85,1176.45,1135.90,1140.05,1147.404193748630687212,109544,3678,125691245.00,33723,30.78,40.55,-34.80
1-November-2024,1160.05,1173.25,1160.05,1168.15,1169.437902028698664027,22231,1405,25997774.00,12008,54.01,13.20,8.10
31-October-2024,1166.95,1177.75,1153.55,1158.50,1161.261198554640815625,285327,12374,331339174.00,76765,26.90,24.20,-8.45
30-October-2024,1180.00,1189.15,1165.00,1172.55,1174.616943939605759821,71530,2368,84020350.00,24026,33.59,24.15,-7.45
29-October-2024,1179.95,1190.60,1158.00,1186.00,1175.738997845221138745,54762,2229,64385819.00,19604,35.80,32.60,6.05
28-October-2024,1190.05,1192.75,1166.75,1170.65,1174.956379182437957232,369342,14878,433960739.00,47964,12.99,26.00,-19.40
25-October-2024,1182.00,1201.10,1170.30,1187.65,1184.736227138781046821,320685,13534,379927137.00,102890,32.08,30.80,5.65
