Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-October-2024,66.78,67.90,65.74,67.61,66.690798045162371538,2219724,8978,148035165.00,522664,23.55,2.16,0.83
28-October-2024,60.60,67.69,59.24,67.11,63.227280939411104533,16688157,58599,1055146791.00,5560480,33.32,8.45,6.51
25-October-2024,68.05,68.05,65.12,65.53,65.685911237322629743,5667382,38743,372267151.00,2710109,47.82,2.93,-2.52
24-October-2024,66.69,69.08,66.58,68.05,67.935281193630365542,3305747,17872,224576852.00,1162467,35.16,2.50,1.36
23-October-2024,68.35,68.72,65.79,66.59,66.793166135076720246,4734539,39383,316234850.00,2598476,54.88,2.93,-1.76
22-October-2024,70.21,70.81,68.14,68.35,69.337105324545234163,3935322,31391,272863836.00,1843825,46.85,2.67,-1.86
21-October-2024,71.64,71.99,70.10,70.44,71.220414126676554647,2481801,17377,176754895.00,994162,40.06,1.89,-1.20
18-October-2024,71.51,72.05,71.05,71.59,71.615317708397682205,809390,4117,57964722.00,316372,39.09,1.00,0.08
17-October-2024,72.06,72.60,71.62,71.73,71.953877919748609784,1515413,10794,109039842.00,652443,43.05,0.98,-0.33
16-October-2024,72.69,73.05,72.00,72.24,72.635369704831575365,1504768,10046,109299380.00,648607,43.10,1.05,-0.45
15-October-2024,72.99,73.12,72.52,72.76,72.697011257449782944,679550,3366,49401254.00,242576,35.70,0.60,-0.23
14-October-2024,72.51,73.19,72.31,72.91,72.833569749378545282,1956297,10520,142484094.00,764242,39.07,0.88,0.40
11-October-2024,73.13,73.13,71.87,72.38,72.424005058311086131,1779250,11751,128860411.00,597665,33.59,1.26,-0.75
10-October-2024,72.38,73.65,72.30,73.14,73.134796878490184544,2247374,11112,164361241.00,1052293,46.82,1.35,0.76
9-October-2024,73.67,73.75,71.87,72.50,72.741492236712373394,2897677,15397,210781349.00,1053708,36.36,1.88,-1.17
8-October-2024,72.20,73.24,71.77,73.14,72.753949786592075784,1063222,4533,77353600.00,343778,32.33,1.47,0.94
7-October-2024,72.33,72.89,70.43,72.20,71.478894582746585365,3769364,24460,269429972.00,1654600,43.90,2.46,-0.13
4-October-2024,72.00,72.83,71.22,71.86,72.035641468533994479,2297829,17734,165525586.00,1069301,46.54,1.61,-0.14
3-October-2024,72.99,73.13,71.41,72.02,72.299239927705044130,1271458,9468,91925447.00,612279,48.16,1.72,-0.97
1-October-2024,74.79,75.10,73.20,73.43,74.283608528835503781,1895077,14503,140773158.00,794881,41.94,1.90,-1.36
30-September-2024,75.20,76.00,74.08,74.36,74.989470888843743897,6089023,31319,456612613.00,2647719,43.48,1.92,-0.84
27-September-2024,74.49,74.86,73.72,74.19,74.401484379053736426,2582494,12678,192141387.00,1574267,60.96,1.14,-0.30
26-September-2024,73.92,74.87,72.38,74.20,73.412102718525891696,2786878,16547,204590574.00,1225389,43.97,2.49,0.28
25-September-2024,73.55,73.93,72.57,73.02,73.096803139051329895,1823226,13573,133271992.00,812616,44.57,1.36,-0.53
24-September-2024,74.39,74.40,73.55,73.71,73.911824104992249504,945746,5824,69901812.00,321659,34.01,0.85,-0.68
23-September-2024,73.34,74.15,72.83,74.00,73.504544988812838312,1376131,6538,101151883.00,487208,35.40,1.32,0.66
20-September-2024,74.33,74.60,72.60,72.82,73.660750543034523130,1298260,7070,95630806.00,562962,43.36,2.00,-1.51
19-September-2024,73.20,74.25,71.17,73.81,72.869929062426031215,1656104,9262,120680181.00,608676,36.75,3.08,0.61
18-September-2024,73.27,73.78,72.09,72.78,72.798529421601730861,1345457,5973,97947291.00,458485,34.08,1.69,-0.49
17-September-2024,73.75,73.89,73.02,73.27,73.354271648322503646,1327216,10984,97356963.00,668436,50.36,0.87,-0.48
16-September-2024,73.53,74.55,73.35,73.75,73.857163755522396793,2119098,13327,156510568.00,1018841,48.08,1.20,0.22
13-September-2024,73.00,74.05,72.75,73.42,73.454974458891306230,796559,16883,58511221.00,319963,40.17,1.30,0.42
12-September-2024,71.99,72.83,71.87,72.75,72.300958226836272487,1823994,11377,131876514.00,831973,45.61,0.96,0.76
11-September-2024,72.80,72.80,71.37,71.53,72.067037053652228122,1292882,8784,93174175.00,504064,38.99,1.43,-1.27
10-September-2024,72.90,73.41,72.06,72.58,72.587092487477626542,1774424,29771,128800279.00,913496,51.48,1.35,-0.32
