Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-June-2025,146.15,147.15,140.80,141.25,143.430529135447804650,51518,691,7389254.00,32327,62.75,6.35,-4.90
4-June-2025,146.00,147.85,145.00,145.40,146.318431970197273727,82677,1943,12097169.00,51113,61.82,2.85,-0.60
3-June-2025,148.45,148.55,145.20,146.45,146.855033075226911440,58503,656,8591460.00,33779,57.74,3.35,-2.00
2-June-2025,146.85,148.40,145.00,147.05,146.961164369183402141,71455,939,10501110.00,39936,55.89,3.40,0.20
30-May-2025,145.60,147.90,145.10,146.90,146.899635351220834257,162348,2524,23848862.00,105621,65.06,2.80,1.30
29-May-2025,142.95,147.40,142.20,145.60,145.160723452037215271,249360,2807,36197278.00,155326,62.29,5.20,2.65
28-May-2025,141.00,143.70,141.00,143.00,143.008881834453412583,29611,502,4234636.00,19187,64.80,2.70,2.00
27-May-2025,138.00,142.50,138.00,141.95,141.927065312774225899,79770,3029,11321522.00,56009,70.21,4.50,3.95
26-May-2025,140.85,142.45,140.35,142.00,141.886863894864012729,67874,734,9630429.00,42319,62.35,2.10,1.15
23-May-2025,138.05,141.00,137.90,140.00,139.937414843424504825,88807,1460,12427422.00,43939,49.48,3.10,1.95
22-May-2025,139.80,141.00,137.45,138.70,139.249863708681478844,89881,1681,12515917.00,54057,60.14,3.55,-1.10
21-May-2025,136.65,140.45,136.65,140.20,139.234974678137775337,32778,1119,4563844.00,11831,36.09,3.80,3.55
20-May-2025,141.05,143.00,137.80,138.35,140.322274351365045106,151973,2745,21325197.00,64111,42.19,5.20,-2.70
19-May-2025,142.55,144.65,141.90,142.60,143.114641520011211884,49947,648,7148147.00,27131,54.32,2.75,0.05
16-May-2025,140.00,143.55,140.00,142.20,142.046072691355197045,139714,1676,19845825.00,93789,67.13,3.55,2.20
15-May-2025,141.80,142.65,139.30,140.55,140.969322622328086808,128466,1715,18109765.00,64516,50.22,3.35,-1.25
14-May-2025,142.85,144.30,139.80,140.95,142.060913066167605405,111142,1553,15788934.00,61593,55.42,4.50,-1.90
13-May-2025,137.10,143.00,136.35,142.60,141.204323765137115509,558726,6620,78894527.00,349130,62.49,6.65,5.50
12-May-2025,136.75,138.75,136.10,136.70,137.554357670844654804,68454,3044,9416146.00,29920,43.71,2.65,-0.05
9-May-2025,127.05,133.50,127.05,132.70,131.682610587753430268,156256,3158,20576198.00,110038,70.42,6.45,5.65
8-May-2025,134.00,137.10,131.85,132.30,134.263791055264610905,119534,2131,16049088.00,77656,64.97,5.25,-1.70
7-May-2025,131.95,135.40,130.05,135.15,133.029940511211348630,45891,701,6104877.00,23970,52.23,5.35,3.20
6-May-2025,137.20,137.20,132.00,132.70,134.176722943253437451,82983,863,11134387.00,37867,45.63,5.20,-4.50
5-May-2025,134.10,139.30,134.10,137.25,137.918051108081544656,126164,2455,17400293.00,99962,79.23,5.20,3.15
2-May-2025,135.10,138.70,133.05,137.35,137.308879723836208202,362973,3148,49839416.00,171626,47.28,5.65,2.25
30-April-2025,137.05,137.70,133.80,135.10,135.623440432814397703,72456,1727,9826732.00,24869,34.32,3.90,-1.95
29-April-2025,140.00,140.10,136.15,137.30,138.109560727016440547,147562,4404,20379723.00,52806,35.79,3.95,-2.70
