Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-September-2024,327.80,332.75,320.00,322.80,327.500879264432497613,19903,707,6518250.00,9718,48.83,12.75,-5.00
20-September-2024,320.85,330.50,320.85,323.05,326.580635295145715908,22887,768,7474451.00,15318,66.93,9.65,2.20
19-September-2024,322.00,322.75,314.40,320.85,318.909064830751577739,10458,499,3335151.00,5915,56.56,8.35,-1.15
18-September-2024,325.75,325.75,318.00,319.15,320.621138610821101762,16283,676,5220674.00,11332,69.59,7.75,-6.60
17-September-2024,320.95,324.75,319.00,323.40,322.406873614190687361,13530,856,4362165.00,8573,63.36,5.75,2.45
16-September-2024,323.00,325.20,318.00,320.20,321.397071374028657413,22263,917,7155263.00,15375,69.06,7.20,-2.80
13-September-2024,329.90,330.30,320.00,322.25,324.504031083050024283,10295,706,3340769.00,5894,57.25,10.30,-7.65
12-September-2024,333.50,334.70,322.65,324.80,328.181652332551472504,19185,992,6296165.00,8540,44.51,12.05,-8.70
11-September-2024,328.85,331.50,325.25,330.60,329.523760069610127150,35627,909,11739943.00,18637,52.31,6.25,1.75
10-September-2024,314.00,327.50,311.90,324.20,320.416811998604813393,40138,1364,12860890.00,28214,70.29,15.60,10.20
