Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-April-2025,169.40,171.65,166.20,170.50,169.292257904901757354,250604,3578,42425317.00,122739,48.98,5.45,1.10
22-April-2025,168.00,171.45,165.55,168.50,169.111023985239852398,867200,15851,146653080.00,488545,56.34,5.90,0.50
21-April-2025,159.15,168.70,159.15,167.95,165.635029815603671545,1257563,35882,208296485.00,825662,65.66,9.55,8.80
17-April-2025,158.15,159.90,157.50,158.85,158.702416623818726618,225604,2199,35803900.00,86202,38.21,2.40,0.70
16-April-2025,154.90,159.15,154.00,158.40,157.297639821892775332,582795,8426,91672278.00,347103,59.56,5.15,3.50
15-April-2025,151.25,154.65,150.45,154.10,153.018618368137269504,369259,4484,56503502.00,210094,56.90,4.20,2.85
11-April-2025,150.50,150.50,148.05,149.70,149.387462287308016749,131587,1135,19657448.00,50939,38.71,2.45,-0.80
9-April-2025,152.00,152.50,143.40,146.80,146.524061732606881922,592102,4908,86757190.00,184689,31.19,9.10,-5.20
8-April-2025,146.65,150.90,146.65,150.05,149.409995878711351958,456168,4754,68156059.00,119117,26.11,4.25,3.40
7-April-2025,143.05,146.80,141.55,145.05,144.390312684090498159,685804,9387,99023454.00,285070,41.57,5.25,2.00
4-April-2025,156.85,158.20,151.50,153.20,153.901377856772103119,635770,6221,97845879.00,201511,31.70,6.70,-3.65
3-April-2025,150.20,157.60,149.75,156.65,154.804229327962758142,302885,3090,46887879.00,95696,31.59,7.85,6.45
2-April-2025,149.45,151.80,146.95,151.50,150.655935335496010736,296546,2121,44676415.00,86897,29.30,4.85,2.05
1-April-2025,146.15,150.60,145.65,149.45,149.123411136460500915,159548,1849,23792342.00,56198,35.22,4.95,3.30
28-March-2025,148.10,151.30,145.45,146.15,148.165944935539729165,363247,3165,53820835.00,184780,50.87,5.85,-1.95
27-March-2025,147.00,149.35,146.30,147.90,147.806941903226390826,772814,6243,114227274.00,393713,50.95,3.05,0.90
26-March-2025,148.25,152.40,146.90,148.70,150.202386420248119661,411495,3423,61807531.00,141769,34.45,5.50,0.45
25-March-2025,150.25,150.75,146.70,147.55,148.849308006619703870,341405,3603,50817898.00,130140,38.12,4.05,-2.70
24-March-2025,145.95,148.20,145.05,147.30,146.850113349233711951,338776,2300,49749294.00,235732,69.58,3.15,1.35
21-March-2025,142.50,145.30,141.05,144.95,143.903211336809089873,289817,1610,41705597.00,177760,61.34,4.25,2.45
20-March-2025,142.75,143.75,141.10,141.45,142.111592513766426809,355212,2059,50479743.00,64432,18.14,2.65,-1.30
19-March-2025,140.60,142.20,140.35,141.20,141.223828843704297777,211970,1752,29935215.00,103930,49.03,1.85,0.60
18-March-2025,139.10,140.90,138.80,140.60,139.866745214210372764,445590,4031,62323223.00,233259,52.35,2.10,1.50
17-March-2025,141.80,143.35,137.70,138.40,139.534163292266161224,348210,5211,48587191.00,172097,49.42,5.65,-3.40
13-March-2025,141.60,142.30,139.20,139.65,140.595026061264877219,143508,1402,20176511.00,73916,51.51,3.10,-1.95
12-March-2025,140.00,142.90,139.15,141.50,141.298670877681205845,399587,4142,56461112.00,144397,36.14,3.75,1.50
11-March-2025,144.10,145.00,138.35,140.15,141.075433082764571848,754417,7076,106429705.00,172590,22.88,6.65,-3.95
10-March-2025,149.80,152.20,146.90,147.90,150.040649306025551587,288123,3122,43230162.00,151464,52.57,5.30,-1.90
7-March-2025,149.30,151.15,148.75,149.85,149.970342057896571595,562244,5529,84319925.00,296870,52.80,2.40,0.55
6-March-2025,148.15,150.45,147.90,149.35,149.209134056362444768,189204,2215,28230965.00,70312,37.16,2.55,1.20
5-March-2025,147.25,148.10,145.50,147.40,146.941298917568692756,177748,1930,26118522.00,64244,36.14,2.60,0.15
4-March-2025,139.95,147.75,138.30,147.30,144.243953461483650482,371907,3161,53645336.00,147114,39.56,9.45,7.35
3-March-2025,142.45,143.80,138.00,140.15,140.123580650332806200,1010498,7921,141594598.00,533340,52.78,5.80,-2.30
28-February-2025,135.65,141.90,134.05,141.20,138.656309809389370491,1385652,10071,192129393.00,416474,30.06,7.85,5.55
27-February-2025,140.75,146.50,136.10,137.00,141.593018851922042067,1367712,9916,193658471.00,338051,24.72,10.40,-3.75
25-February-2025,139.20,140.10,134.70,135.30,137.087682245537539174,117424,2251,16097384.00,69162,58.90,5.40,-3.90
24-February-2025,139.00,141.00,137.90,139.00,139.509874364359069699,190949,2374,26639271.00,57427,30.07,3.10,0.00
21-February-2025,137.05,143.00,137.05,139.25,140.677348795735687507,608961,4073,85667019.00,107038,17.58,5.95,2.20
20-February-2025,132.90,137.00,132.15,136.45,134.866515408103884555,305878,3302,41252700.00,105350,34.44,4.85,3.55
19-February-2025,129.80,133.95,129.00,133.55,131.831995977346107023,188930,1302,24907019.00,90880,48.10,4.95,3.75
18-February-2025,133.95,133.95,128.15,130.30,129.907367932293535383,521191,3656,67706551.00,270449,51.89,5.80,-3.65
17-February-2025,134.95,135.60,131.15,132.70,133.255639826069486101,278732,2764,37142611.00,115943,41.60,4.45,-2.25
14-February-2025,141.55,142.00,134.35,135.35,137.065355348992025144,733054,9770,100476307.00,314291,42.87,7.65,-6.20
13-February-2025,142.75,143.45,139.90,140.20,141.564688228171267120,403837,4637,57169059.00,146159,36.19,3.55,-2.55
12-February-2025,142.95,144.55,138.40,142.55,141.897114202274823240,208192,2346,29541844.00,66189,31.79,6.15,-0.40
11-February-2025,148.60,148.90,143.50,144.30,145.234143095887970913,381758,5986,55444296.00,187394,49.09,5.40,-4.30
10-February-2025,152.70,152.70,148.25,148.95,149.642449007083440913,89081,1110,13330299.00,43080,48.36,4.45,-3.75
7-February-2025,152.20,154.95,151.35,152.25,153.098269658725633171,198169,1918,30339331.00,36532,18.43,3.60,0.05
6-February-2025,154.00,154.40,150.90,152.25,152.305868633567534474,171505,1520,26121218.00,45011,26.24,3.50,-1.75
5-February-2025,150.00,156.25,150.00,153.95,154.186268387739954699,730242,5089,112593289.00,278346,38.12,6.25,3.95
4-February-2025,147.60,151.65,147.50,151.05,150.217493585211076572,224871,1688,33779558.00,75021,33.36,4.15,3.45
3-February-2025,148.95,149.10,144.80,147.55,147.251662407189835394,165122,2009,24314489.00,51226,31.02,4.30,-1.40
1-February-2025,150.55,153.95,147.20,151.20,151.607216986194714735,1099434,7003,166682129.00,,,6.75,0.65
31-January-2025,149.60,152.60,147.50,151.45,150.396175086015881068,380453,3264,57218676.00,127651,33.55,5.10,1.85
30-January-2025,151.45,151.45,147.95,148.20,149.715463655610444601,354250,3867,53036703.00,125944,35.55,3.50,-3.25
29-January-2025,149.90,154.40,149.60,150.40,151.595540304528571077,162612,1463,24651254.00,42228,25.97,4.80,0.50
28-January-2025,151.10,152.80,146.20,151.10,150.064901493286485129,278915,2418,41855352.00,52419,18.79,6.60,0.00
27-January-2025,147.55,150.00,145.45,149.45,148.011237104520686610,185724,1748,27489239.00,62086,33.43,4.55,1.90
24-January-2025,150.40,151.55,148.50,148.80,149.761728955149163837,63923,1190,9573219.00,23696,37.07,3.05,-1.60
23-January-2025,151.30,152.10,150.40,151.00,151.301871285243206943,99771,1072,15095539.00,48749,48.86,1.70,-0.30
22-January-2025,150.00,151.75,148.50,151.45,149.998860978111857885,539059,4767,80858236.00,167353,31.05,3.25,1.45
